06359, 06359, 'tech', '', 521,0
06360, 06360, 'tech', '', 522,0
06365, 06365, 'tech', '', 522,0
06370, 06370, 'tech', '', 522,0
06371, 06371, 'tech', '', 521,0
06372, 06372, 'tech', '', 521,0
06373, 06373, 'tech', '', 521,0
06374, 06374, 'tech', '', 522,0
06375, 06375, 'tech', '', 522,0
06376, 06376, 'tech', '', 521,0
06377, 06377, 'tech', '', 521,0
06378, 06378, 'tech', '', 521,0
06379, 06379, 'tech', '', 521,0
06380, 06380, 'tech', '', 522,0
06382, 06382, 'tech', '', 522,0
06383, 06383, 'tech', '', 521,0
06384, 06384, 'tech', '', 521,0
06385, 06385, 'tech', '', 522,0
06387, 06387, 'tech', '', 521,0
06388, 06388, 'tech', '', 521,0
06389, 06389, 'tech', '', 521,0
06401, 06401, 'tech', '', 522,0
06403, 06403, 'tech', '', 522,0
06404, 06404, 'tech', '', 521,0
06405, 06405, 'tech', '', 522,0
06409, 06409, 'tech', '', 522,0
06410, 06410, 'tech', '', 522,0
06412, 06412, 'tech', '', 522,0
06413, 06413, 'tech', '', 522,0
06414, 06414, 'tech', '', 521,0
06415, 06415, 'tech', '', 522,0
06416, 06416, 'tech', '', 522,0
06417, 06417, 'tech', '', 522,0
06418, 06418, 'tech', '', 522,0
06419, 06419, 'tech', '', 521,0
06420, 06420, 'tech', '', 522,0
06422, 06422, 'tech', '', 522,0
06423, 06423, 'tech', '', 521,0
06424, 06424, 'tech', '', 522,0
06426, 06426, 'tech', '', 522,0
06437, 06437, 'tech', '', 522,0
06438, 06438, 'tech', '', 521,0
06439, 06439, 'tech', '', 521,0
06440, 06440, 'tech', '', 521,0
06441, 06441, 'tech', '', 522,0
06442, 06442, 'tech', '', 522,0
06443, 06443, 'tech', '', 522,0
06444, 06444, 'tech', '', 521,0
06447, 06447, 'tech', '', 522,0
06450, 06450, 'tech', '', 522,0
06451, 06451, 'tech', '', 522,0
06455, 06455, 'tech', '', 522,0
06456, 06456, 'tech', '', 521,0
06457, 06457, 'tech', '', 522,0
06459, 06459, 'tech', '', 521,0
06460, 06460, 'tech', '', 522,0
06461, 06461, 'tech', '', 522,0
06467, 06467, 'tech', '', 521,0
06468, 06468, 'tech', '', 522,0
06469, 06469, 'tech', '', 522,0
06470, 06470, 'tech', '', 522,0
06471, 06471, 'tech', '', 522,0
06472, 06472, 'tech', '', 522,0
06473, 06473, 'tech', '', 522,0
06475, 06475, 'tech', '', 522,0
06477, 06477, 'tech', '', 522,0
06478, 06478, 'tech', '', 522,0
06479, 06479, 'tech', '', 522,0
06480, 06480, 'tech', '', 522,0
06481, 06481, 'tech', '', 521,0
06482, 06482, 'tech', '', 522,0
06483, 06483, 'tech', '', 522,0
06484, 06484, 'tech', '', 522,0
06487, 06487, 'tech', '', 521,0
06488, 06488, 'tech', '', 521,0
06489, 06489, 'tech', '', 522,0
06491, 06491, 'tech', '', 521,0
06492, 06492, 'tech', '', 522,0
06498, 06498, 'tech', '', 522,0
06501, 06501, 'tech', '', 521,0
06502, 06502, 'tech', '', 521,0
06503, 06503, 'tech', '', 521,0
06504, 06504, 'tech', '', 521,0
06505, 06505, 'tech', '', 521,0
06506, 06506, 'tech', '', 521,0
06507, 06507, 'tech', '', 521,0
06508, 06508, 'tech', '', 521,0
06510, 06510, 'tech', '', 522,0
06511, 06511, 'tech', '', 522,0
06512, 06512, 'tech', '', 522,0
06513, 06513, 'tech', '', 522,0
06514, 06514, 'tech', '', 522,0
06515, 06515, 'tech', '', 522,0
06516, 06516, 'tech', '', 521,0
06517, 06517, 'tech', '', 522,0
06518, 06518, 'tech', '', 522,0
06519, 06519, 'tech', '', 521,0
06520, 06520, 'tech', '', 521,0
06521, 06521, 'tech', '', 521,0
06524, 06524, 'tech', '', 522,0
06525, 06525, 'tech', '', 522,0
06530, 06530, 'tech', '', 521,0
06531, 06531, 'tech', '', 521,0
06532, 06532, 'tech', '', 521,0
06533, 06533, 'tech', '', 521,0
06534, 06534, 'tech', '', 521,0
06535, 06535, 'tech', '', 521,0
06536, 06536, 'tech', '', 521,0
06601, 06601, 'tech', '', 521,0
06604, 06604, 'tech', '', 522,0
06605, 06605, 'tech', '', 522,0
06606, 06606, 'tech', '', 522,0
06607, 06607, 'tech', '', 522,0
06608, 06608, 'tech', '', 522,0
06610, 06610, 'tech', '', 522,0
06611, 06611, 'tech', '', 522,0
06612, 06612, 'tech', '', 522,0
06614, 06614, 'tech', '', 522,0
06615, 06615, 'tech', '', 522,0
06702, 06702, 'tech', '', 522,0
06703, 06703, 'tech', '', 521,0
06704, 06704, 'tech', '', 522,0
06705, 06705, 'tech', '', 522,0
06706, 06706, 'tech', '', 522,0
06708, 06708, 'tech', '', 522,0
06710, 06710, 'tech', '', 522,0
06712, 06712, 'tech', '', 522,0
06716, 06716, 'tech', '', 522,0
06720, 06720, 'tech', '', 521,0
06721, 06721, 'tech', '', 521,0
06722, 06722, 'tech', '', 521,0
06723, 06723, 'tech', '', 521,0
06724, 06724, 'tech', '', 521,0
06750, 06750, 'tech', '', 521,0
06751, 06751, 'tech', '', 522,0
06752, 06752, 'tech', '', 522,0
06753, 06753, 'tech', '', 521,0
06754, 06754, 'tech', '', 521,0
06755, 06755, 'tech', '', 521,0
06756, 06756, 'tech', '', 522,0
06757, 06757, 'tech', '', 521,0
06758, 06758, 'tech', '', 521,0
06759, 06759, 'tech', '', 522,0
06762, 06762, 'tech', '', 522,0
06763, 06763, 'tech', '', 521,0
06770, 06770, 'tech', '', 522,0
06776, 06776, 'tech', '', 522,0
06777, 06777, 'tech', '', 521,0
06778, 06778, 'tech', '', 521,0
06779, 06779, 'tech', '', 521,0
06781, 06781, 'tech', '', 521,0
06782, 06782, 'tech', '', 522,0
06783, 06783, 'tech', '', 521,0
06784, 06784, 'tech', '', 522,0
06785, 06785, 'tech', '', 521,0
06786, 06786, 'tech', '', 522,0
06787, 06787, 'tech', '', 522,0
06790, 06790, 'tech', '', 522,0
06791, 06791, 'tech', '', 521,0
06793, 06793, 'tech', '', 522,0
06794, 06794, 'tech', '', 521,0
06795, 06795, 'tech', '', 522,0
06796, 06796, 'tech', '', 521,0
06798, 06798, 'tech', '', 522,0
06801, 06801, 'tech', '', 522,0
06804, 06804, 'tech', '', 522,0
06807, 06807, 'tech', '', 522,0
06810, 06810, 'tech', '', 522,0
06811, 06811, 'tech', '', 522,0
06812, 06812, 'tech', '', 522,0
06813, 06813, 'tech', '', 521,0
06820, 06820, 'tech', '', 522,0
06824, 06824, 'tech', '', 522,0
06825, 06825, 'tech', '', 522,0
06828, 06828, 'tech', '', 521,0
06829, 06829, 'tech', '', 521,0
06830, 06830, 'tech', '', 521,0
06831, 06831, 'tech', '', 521,0
06838, 06838, 'tech', '', 521,0
06840, 06840, 'tech', '', 522,0
06850, 06850, 'tech', '', 522,0
06851, 06851, 'tech', '', 522,0
06852, 06852, 'tech', '', 521,0
06853, 06853, 'tech', '', 522,0
06854, 06854, 'tech', '', 522,0
06855, 06855, 'tech', '', 522,0
06856, 06856, 'tech', '', 521,0
06870, 06870, 'tech', '', 522,0
06875, 06875, 'tech', '', 521,0
06876, 06876, 'tech', '', 521,0
06877, 06877, 'tech', '', 522,0
06878, 06878, 'tech', '', 522,0
06880, 06880, 'tech', '', 522,0
06881, 06881, 'tech', '', 521,0
06883, 06883, 'tech', '', 522,0
06890, 06890, 'tech', '', 522,0
06896, 06896, 'tech', '', 522,0
06897, 06897, 'tech', '', 522,0
06901, 06901, 'tech', '', 522,0
06902, 06902, 'tech', '', 522,0
06903, 06903, 'tech', '', 522,0
06904, 06904, 'tech', '', 521,0
06905, 06905, 'tech', '', 522,0
06906, 06906, 'tech', '', 522,0
06907, 06907, 'tech', '', 522,0
06911, 06911, 'tech', '', 521,0
06912, 06912, 'tech', '', 521,0
06926, 06926, 'tech', '', 522,0
10304, 10304, 'tech', '', 521,0
10550, 10550, 'tech', '', 521,0
10576, 10576, 'tech', '', 521,0
10914, 10914, 'tech', '', 521,0
10915, 10915, 'tech', '', 521,0
10916, 10916, 'tech', '', 521,0
10917, 10917, 'tech', '', 521,0
10918, 10918, 'tech', '', 521,0
10919, 10919, 'tech', '', 521,0
10924, 10924, 'tech', '', 521,0
10926, 10926, 'tech', '', 521,0
10928, 10928, 'tech', '', 521,0
10930, 10930, 'tech', '', 521,0
10932, 10932, 'tech', '', 521,0
10933, 10933, 'tech', '', 521,0
10940, 10940, 'tech', '', 521,0
10941, 10941, 'tech', '', 521,0
10949, 10949, 'tech', '', 521,0
10950, 10950, 'tech', '', 521,0
10958, 10958, 'tech', '', 521,0
10963, 10963, 'tech', '', 521,0
10969, 10969, 'tech', '', 521,0
10973, 10973, 'tech', '', 521,0
10981, 10981, 'tech', '', 521,0
10985, 10985, 'tech', '', 521,0
10987, 10987, 'tech', '', 521,0
10988, 10988, 'tech', '', 521,0
10990, 10990, 'tech', '', 521,0
10992, 10992, 'tech', '', 521,0
10998, 10998, 'tech', '', 521,0
11010, 11010, 'tech', '', 521,0
12010, 12010, 'tech', '', 521,0
12025, 12025, 'tech', '', 521,0
12032, 12032, 'tech', '', 521,0
12064, 12064, 'tech', '', 521,0
12066, 12066, 'tech', '', 521,0
12068, 12068, 'tech', '', 521,0
12069, 12069, 'tech', '', 521,0
12070, 12070, 'tech', '', 521,0
12072, 12072, 'tech', '', 521,0
12074, 12074, 'tech', '', 521,0
12078, 12078, 'tech', '', 521,0
12095, 12095, 'tech', '', 521,0
12108, 12108, 'tech', '', 521,0
12117, 12117, 'tech', '', 521,0
12134, 12134, 'tech', '', 521,0
12137, 12137, 'tech', '', 521,0
12139, 12139, 'tech', '', 521,0
12160, 12160, 'tech', '', 521,0
12164, 12164, 'tech', '', 521,0
12166, 12166, 'tech', '', 521,0
12177, 12177, 'tech', '', 521,0
12189, 12189, 'tech', '', 521,0
12190, 12190, 'tech', '', 521,0
12448, 12448, 'tech', '', 521,0
12496, 12496, 'tech', '', 521,0
12504, 12504, 'tech', '', 521,0
12507, 12507, 'tech', '', 521,0
12510, 12510, 'tech', '', 521,0
12514, 12514, 'tech', '', 521,0
12515, 12515, 'tech', '', 521,0
12523, 12523, 'tech', '', 521,0
12525, 12525, 'tech', '', 521,0
12526, 12526, 'tech', '', 521,0
12533, 12533, 'tech', '', 521,0
12538, 12538, 'tech', '', 521,0
12540, 12540, 'tech', '', 521,0
12543, 12543, 'tech', '', 521,0
12549, 12549, 'tech', '', 521,0
12553, 12553, 'tech', '', 521,0
12566, 12566, 'tech', '', 521,0
12570, 12570, 'tech', '', 521,0
12571, 12571, 'tech', '', 521,0
12572, 12572, 'tech', '', 521,0
12574, 12574, 'tech', '', 521,0
12575, 12575, 'tech', '', 521,0
12577, 12577, 'tech', '', 521,0
12580, 12580, 'tech', '', 521,0
12581, 12581, 'tech', '', 521,0
12582, 12582, 'tech', '', 521,0
12583, 12583, 'tech', '', 521,0
12586, 12586, 'tech', '', 521,0
12588, 12588, 'tech', '', 521,0
12589, 12589, 'tech', '', 521,0
12590, 12590, 'tech', '', 521,0
12603, 12603, 'tech', '', 521,0
12719, 12719, 'tech', '', 521,0
12721, 12721, 'tech', '', 521,0
12722, 12722, 'tech', '', 521,0
12726, 12726, 'tech', '', 521,0
12729, 12729, 'tech', '', 521,0
12732, 12732, 'tech', '', 521,0
12733, 12733, 'tech', '', 521,0
12737, 12737, 'tech', '', 521,0
12743, 12743, 'tech', '', 521,0
12746, 12746, 'tech', '', 521,0
12758, 12758, 'tech', '', 521,0
12764, 12764, 'tech', '', 521,0
12770, 12770, 'tech', '', 521,0
12771, 12771, 'tech', '', 521,0
12775, 12775, 'tech', '', 521,0
12776, 12776, 'tech', '', 521,0
12777, 12777, 'tech', '', 521,0
12779, 12779, 'tech', '', 521,0
12780, 12780, 'tech', '', 521,0
12781, 12781, 'tech', '', 521,0
12784, 12784, 'tech', '', 521,0
12785, 12785, 'tech', '', 521,0
12790, 12790, 'tech', '', 521,0
12792, 12792, 'tech', '', 521,0
12801, 12801, 'tech', '', 521,0
12804, 12804, 'tech', '', 521,0
12808, 12808, 'tech', '', 521,0
12811, 12811, 'tech', '', 521,0
12812, 12812, 'tech', '', 521,0
12815, 12815, 'tech', '', 521,0
12817, 12817, 'tech', '', 521,0
12822, 12822, 'tech', '', 521,0
12831, 12831, 'tech', '', 521,0
12833, 12833, 'tech', '', 521,0
12835, 12835, 'tech', '', 521,0
12842, 12842, 'tech', '', 521,0
12843, 12843, 'tech', '', 521,0
12845, 12845, 'tech', '', 521,0
12846, 12846, 'tech', '', 521,0
12847, 12847, 'tech', '', 521,0
12850, 12850, 'tech', '', 521,0
12851, 12851, 'tech', '', 521,0
12852, 12852, 'tech', '', 521,0
12853, 12853, 'tech', '', 521,0
12856, 12856, 'tech', '', 521,0
12857, 12857, 'tech', '', 521,0
12860, 12860, 'tech', '', 521,0
12862, 12862, 'tech', '', 521,0
12864, 12864, 'tech', '', 521,0
12870, 12870, 'tech', '', 521,0
12878, 12878, 'tech', '', 521,0
12885, 12885, 'tech', '', 521,0
12886, 12886, 'tech', '', 521,0
12910, 12910, 'tech', '', 521,0
12911, 12911, 'tech', '', 521,0
12912, 12912, 'tech', '', 521,0
12913, 12913, 'tech', '', 521,0
12924, 12924, 'tech', '', 521,0
12939, 12939, 'tech', '', 521,0
12941, 12941, 'tech', '', 521,0
12944, 12944, 'tech', '', 521,0
12962, 12962, 'tech', '', 521,0
12970, 12970, 'tech', '', 521,0
12972, 12972, 'tech', '', 521,0
12975, 12975, 'tech', '', 521,0
12983, 12983, 'tech', '', 521,0
12985, 12985, 'tech', '', 521,0
12987, 12987, 'tech', '', 521,0
12989, 12989, 'tech', '', 521,0
12997, 12997, 'tech', '', 521,0
13027, 13027, 'tech', '', 521,0
13028, 13028, 'tech', '', 521,0
13032, 13032, 'tech', '', 521,0
13033, 13033, 'tech', '', 521,0
13035, 13035, 'tech', '', 521,0
13040, 13040, 'tech', '', 521,0
13044, 13044, 'tech', '', 521,0
13045, 13045, 'tech', '', 521,0
13051, 13051, 'tech', '', 521,0
13052, 13052, 'tech', '', 521,0
13053, 13053, 'tech', '', 521,0
13061, 13061, 'tech', '', 521,0
13062, 13062, 'tech', '', 521,0
13063, 13063, 'tech', '', 521,0
13064, 13064, 'tech', '', 521,0
13068, 13068, 'tech', '', 521,0
13069, 13069, 'tech', '', 521,0
13072, 13072, 'tech', '', 521,0
13074, 13074, 'tech', '', 521,0
13080, 13080, 'tech', '', 521,0
13083, 13083, 'tech', '', 521,0
13101, 13101, 'tech', '', 521,0
13104, 13104, 'tech', '', 521,0
13111, 13111, 'tech', '', 521,0
13112, 13112, 'tech', '', 521,0
13113, 13113, 'tech', '', 521,0
13114, 13114, 'tech', '', 521,0
13122, 13122, 'tech', '', 521,0
13124, 13124, 'tech', '', 521,0
13126, 13126, 'tech', '', 521,0
13131, 13131, 'tech', '', 521,0
13134, 13134, 'tech', '', 521,0
13135, 13135, 'tech', '', 521,0
13136, 13136, 'tech', '', 521,0
13140, 13140, 'tech', '', 521,0
13142, 13142, 'tech', '', 521,0
13143, 13143, 'tech', '', 521,0
13144, 13144, 'tech', '', 521,0
13145, 13145, 'tech', '', 521,0
13155, 13155, 'tech', '', 521,0
13156, 13156, 'tech', '', 521,0
13158, 13158, 'tech', '', 521,0
13159, 13159, 'tech', '', 521,0
13166, 13166, 'tech', '', 521,0
13301, 13301, 'tech', '', 521,0
13302, 13302, 'tech', '', 521,0
13303, 13303, 'tech', '', 521,0
13305, 13305, 'tech', '', 521,0
13309, 13309, 'tech', '', 521,0
13310, 13310, 'tech', '', 521,0
13312, 13312, 'tech', '', 521,0
13314, 13314, 'tech', '', 521,0
13316, 13316, 'tech', '', 521,0
13317, 13317, 'tech', '', 521,0
13318, 13318, 'tech', '', 521,0
13320, 13320, 'tech', '', 521,0
13322, 13322, 'tech', '', 521,0
13323, 13323, 'tech', '', 521,0
13325, 13325, 'tech', '', 521,0
13327, 13327, 'tech', '', 521,0
13328, 13328, 'tech', '', 521,0
13329, 13329, 'tech', '', 521,0
13331, 13331, 'tech', '', 521,0
13332, 13332, 'tech', '', 521,0
13334, 13334, 'tech', '', 521,0
13335, 13335, 'tech', '', 521,0
13338, 13338, 'tech', '', 521,0
13339, 13339, 'tech', '', 521,0
13342, 13342, 'tech', '', 521,0
13343, 13343, 'tech', '', 521,0
13345, 13345, 'tech', '', 521,0
13346, 13346, 'tech', '', 521,0
13355, 13355, 'tech', '', 521,0
13360, 13360, 'tech', '', 521,0
13361, 13361, 'tech', '', 521,0
13363, 13363, 'tech', '', 521,0
13364, 13364, 'tech', '', 521,0
13365, 13365, 'tech', '', 521,0
13367, 13367, 'tech', '', 521,0
13368, 13368, 'tech', '', 521,0
13402, 13402, 'tech', '', 521,0
13404, 13404, 'tech', '', 521,0
13408, 13408, 'tech', '', 521,0
13409, 13409, 'tech', '', 521,0
13410, 13410, 'tech', '', 521,0
13411, 13411, 'tech', '', 521,0
13415, 13415, 'tech', '', 521,0
13418, 13418, 'tech', '', 521,0
13420, 13420, 'tech', '', 521,0
13425, 13425, 'tech', '', 521,0
13426, 13426, 'tech', '', 521,0
13428, 13428, 'tech', '', 521,0
13433, 13433, 'tech', '', 521,0
13436, 13436, 'tech', '', 521,0
13437, 13437, 'tech', '', 521,0
13438, 13438, 'tech', '', 521,0
13452, 13452, 'tech', '', 521,0
13455, 13455, 'tech', '', 521,0
13456, 13456, 'tech', '', 521,0
13459, 13459, 'tech', '', 521,0
13460, 13460, 'tech', '', 521,0
13464, 13464, 'tech', '', 521,0
13471, 13471, 'tech', '', 521,0
13472, 13472, 'tech', '', 521,0
13473, 13473, 'tech', '', 521,0
13479, 13479, 'tech', '', 521,0
13480, 13480, 'tech', '', 521,0
13483, 13483, 'tech', '', 521,0
13484, 13484, 'tech', '', 521,0
13485, 13485, 'tech', '', 521,0
13486, 13486, 'tech', '', 521,0
13489, 13489, 'tech', '', 521,0
13491, 13491, 'tech', '', 521,0
13493, 13493, 'tech', '', 521,0
13494, 13494, 'tech', '', 521,0
13601, 13601, 'tech', '', 521,0
13605, 13605, 'tech', '', 521,0
13606, 13606, 'tech', '', 521,0
13611, 13611, 'tech', '', 521,0
13619, 13619, 'tech', '', 521,0
13620, 13620, 'tech', '', 521,0
13626, 13626, 'tech', '', 521,0
13636, 13636, 'tech', '', 521,0
13640, 13640, 'tech', '', 521,0
13650, 13650, 'tech', '', 521,0
13651, 13651, 'tech', '', 521,0
13659, 13659, 'tech', '', 521,0
13661, 13661, 'tech', '', 521,0
13674, 13674, 'tech', '', 521,0
13682, 13682, 'tech', '', 521,0
13685, 13685, 'tech', '', 521,0
13730, 13730, 'tech', '', 521,0
13732, 13732, 'tech', '', 521,0
13733, 13733, 'tech', '', 521,0
13734, 13734, 'tech', '', 521,0
13736, 13736, 'tech', '', 521,0
13740, 13740, 'tech', '', 521,0
13743, 13743, 'tech', '', 521,0
13744, 13744, 'tech', '', 521,0
13745, 13745, 'tech', '', 521,0
13746, 13746, 'tech', '', 521,0
13752, 13752, 'tech', '', 521,0
13753, 13753, 'tech', '', 521,0
13754, 13754, 'tech', '', 521,0
13755, 13755, 'tech', '', 521,0
13756, 13756, 'tech', '', 521,0
13757, 13757, 'tech', '', 521,0
13758, 13758, 'tech', '', 521,0
13760, 13760, 'tech', '', 521,0
13775, 13775, 'tech', '', 521,0
13776, 13776, 'tech', '', 521,0
13777, 13777, 'tech', '', 521,0
13778, 13778, 'tech', '', 521,0
13780, 13780, 'tech', '', 521,0
13782, 13782, 'tech', '', 521,0
13783, 13783, 'tech', '', 521,0
13784, 13784, 'tech', '', 521,0
13787, 13787, 'tech', '', 521,0
13794, 13794, 'tech', '', 521,0
13796, 13796, 'tech', '', 521,0
13797, 13797, 'tech', '', 521,0
13801, 13801, 'tech', '', 521,0
13802, 13802, 'tech', '', 521,0
13803, 13803, 'tech', '', 521,0
13804, 13804, 'tech', '', 521,0
13808, 13808, 'tech', '', 521,0
13809, 13809, 'tech', '', 521,0
13810, 13810, 'tech', '', 521,0
13811, 13811, 'tech', '', 521,0
13814, 13814, 'tech', '', 521,0
13815, 13815, 'tech', '', 521,0
13820, 13820, 'tech', '', 521,0
13825, 13825, 'tech', '', 521,0
13827, 13827, 'tech', '', 521,0
13830, 13830, 'tech', '', 521,0
13832, 13832, 'tech', '', 521,0
13833, 13833, 'tech', '', 521,0
13835, 13835, 'tech', '', 521,0
13838, 13838, 'tech', '', 521,0
13839, 13839, 'tech', '', 521,0
13841, 13841, 'tech', '', 521,0
13843, 13843, 'tech', '', 521,0
13844, 13844, 'tech', '', 521,0
13846, 13846, 'tech', '', 521,0
13847, 13847, 'tech', '', 521,0
13849, 13849, 'tech', '', 521,0
13850, 13850, 'tech', '', 521,0
13856, 13856, 'tech', '', 521,0
13861, 13861, 'tech', '', 521,0
13862, 13862, 'tech', '', 521,0
13863, 13863, 'tech', '', 521,0
13864, 13864, 'tech', '', 521,0
13901, 13901, 'tech', '', 521,0
13903, 13903, 'tech', '', 521,0
13904, 13904, 'tech', '', 521,0
13905, 13905, 'tech', '', 521,0
14001, 14001, 'tech', '', 521,0
14004, 14004, 'tech', '', 521,0
14005, 14005, 'tech', '', 521,0
14011, 14011, 'tech', '', 521,0
14020, 14020, 'tech', '', 521,0
14024, 14024, 'tech', '', 521,0
14029, 14029, 'tech', '', 521,0
14036, 14036, 'tech', '', 521,0
